2.000000476837158203e-01,1.724935828024079187e+00
2.999999523162841797e-01,1.638331269238735732e+00
3.999999761581420898e-01,1.467501444311315684e+00
5.000000000000000000e-01,1.270908888102744605e+00
6.000000238418579102e-01,1.304713260505705907e+00
7.000000476837158203e-01,1.336762275202298511e+00
7.999999523162841797e-01,1.489856380330833119e+00
8.999999761581420898e-01,1.415708205576299283e+00
1.000000000000000000e+00,1.320214752186488205e+00
1.100000023841857910e+00,1.329197040502993588e+00
1.200000047683715820e+00,1.148996129477181105e+00
1.299999952316284180e+00,1.182186947528105936e+00
1.399999976158142090e+00,1.203006227140904771e+00
1.500000000000000000e+00,1.188885034771321347e+00
1.600000023841857910e+00,1.136517872045839761e+00
1.700000047683715820e+00,1.039644896709575939e+00
1.799999952316284180e+00,9.169961297913374887e-01
1.899999976158142090e+00,7.375705678654217445e-01
2.000000000000000000e+00,8.814712458512041771e-01
2.100000023841857910e+00,8.824679843845171234e-01
2.200000047683715820e+00,1.031476883242945730e+00
2.299999952316284180e+00,1.127860642887771325e+00
2.399999976158142090e+00,1.096796344137413781e+00
2.500000000000000000e+00,1.164781107826302176e+00
2.600000023841857910e+00,1.222793217457454729e+00
2.700000047683715820e+00,7.887753827811696539e-01
2.799999952316284180e+00,9.098245677996628089e-01
2.899999976158142090e+00,8.088480826430901605e-01
3.000000000000000000e+00,8.351624277309718236e-01
3.100000023841857910e+00,7.892675254074670299e-01
3.200000047683715820e+00,7.204048197707758616e-01
3.299999952316284180e+00,8.330732162530747331e-01
3.399999976158142090e+00,7.612684133798097719e-01
3.500000000000000000e+00,7.005265582557017590e-01
3.600000023841857910e+00,7.752458031913656011e-01
3.700000047683715820e+00,6.859173843579802199e-01
3.799999952316284180e+00,7.303859253716882272e-01
3.899999976158142090e+00,7.951843811327311551e-01
4.000000000000000000e+00,7.625615406634949078e-01
4.100000023841857910e+00,7.676993748983129695e-01
4.200000047683715820e+00,6.527639354991919829e-01
4.299999952316284180e+00,6.695867878171941623e-01
4.399999976158142090e+00,7.777397469236849714e-01
4.500000000000000000e+00,8.472169709431693896e-01
4.600000023841857910e+00,9.180312368371300602e-01
4.700000047683715820e+00,1.028737472220740967e+00
4.799999952316284180e+00,1.000954700933381236e+00
4.899999976158142090e+00,1.111794487416403854e+00
5.000000000000000000e+00,1.108516924579894036e+00
5.100000023841857910e+00,9.966480291376798029e-01
5.200000047683715820e+00,9.468387079655123939e-01
5.299999952316284180e+00,9.201476129702875761e-01
5.399999976158142090e+00,9.083321876345991086e-01
5.500000000000000000e+00,7.494846450449021980e-01
5.600000023841857910e+00,7.351491398521720066e-01
5.700000047683715820e+00,7.141929226140302234e-01
5.799999952316284180e+00,6.949229387140577474e-01
5.899999976158142090e+00,6.907988249483703047e-01
6.000000000000000000e+00,7.378231086019680918e-01
6.100000023841857910e+00,7.298648078061402700e-01
6.200000047683715820e+00,5.750212798386143964e-01
6.299999952316284180e+00,6.313117218875387016e-01
6.399999976158142090e+00,6.781764711735742690e-01
6.500000000000000000e+00,6.582455744546230614e-01
6.600000023841857910e+00,6.044238924273629410e-01
6.700000047683715820e+00,6.337505483333932821e-01
6.799999952316284180e+00,7.242373719662607012e-01
6.899999976158142090e+00,7.195032846224349576e-01
7.000000000000000000e+00,4.172766383265501533e-01
7.100000023841857910e+00,4.128739952222309495e-01
7.200000047683715820e+00,4.152103092731617706e-01
7.299999952316284180e+00,4.172981635809511203e-01
7.399999976158142090e+00,4.109935224588145974e-01
7.500000000000000000e+00,4.091754821112971729e-01
7.600000023841857910e+00,4.145123028771182661e-01
7.700000047683715820e+00,4.132054693463160788e-01
7.799999952316284180e+00,4.137129011231859832e-01
7.899999976158142090e+00,4.125663405954104745e-01
8.000000000000000000e+00,4.206529263478339664e-01
8.100000023841857910e+00,4.186427063738894505e-01
8.200000047683715820e+00,4.163963124402769722e-01
8.299999952316284180e+00,4.139681928524887589e-01
8.399999976158142090e+00,4.142455870354719849e-01
8.500000000000000000e+00,4.151310692630185706e-01
8.600000023841857910e+00,4.137433057170713524e-01
8.700000047683715820e+00,4.171783283966114531e-01
8.799999952316284180e+00,4.196494995181384025e-01
8.899999976158142090e+00,4.207697791682394328e-01
9.000000000000000000e+00,4.177368081482575879e-01
9.100000023841857910e+00,4.218171269895798492e-01
9.200000047683715820e+00,4.246172522604976796e-01
9.299999952316284180e+00,4.367292055465556988e-01
9.399999976158142090e+00,4.087564995215506314e-01
9.500000000000000000e+00,4.124082742399830526e-01
9.600000023841857910e+00,4.115239246934971340e-01
9.700000047683715820e+00,4.170559781054712367e-01
9.799999952316284180e+00,4.187956335585911738e-01
9.899999976158142090e+00,4.197844667213232461e-01
1.000000000000000000e+01,4.188537892039833621e-01
1.010000002384185791e+01,4.235180365504760402e-01
1.020000004768371582e+01,4.165024600892541784e-01
1.029999995231628418e+01,4.158736783144604821e-01
1.039999997615814209e+01,4.137635584791701238e-01
1.050000000000000000e+01,4.138279890768410962e-01
1.060000002384185791e+01,4.196039029669023090e-01
1.070000004768371582e+01,4.196333036048350285e-01
1.079999995231628418e+01,4.225036290945591855e-01
1.089999997615814209e+01,4.266171202915701177e-01
1.100000000000000000e+01,4.242205747354494405e-01
1.110000002384185791e+01,4.095342671692838166e-01
1.120000004768371582e+01,4.198017345682003576e-01
1.129999995231628418e+01,4.224797352397691164e-01
1.139999997615814209e+01,4.113092145887993212e-01
1.150000000000000000e+01,4.139243125284468583e-01
1.160000002384185791e+01,4.164891117574159307e-01
1.170000004768371582e+01,4.116621964081793594e-01
1.179999995231628418e+01,4.125723605749610501e-01
1.189999997615814209e+01,4.221365771430146130e-01
1.200000000000000000e+01,4.252385969476238370e-01
1.210000002384185791e+01,4.274309335526248477e-01
1.220000004768371582e+01,4.155830697659699258e-01
1.229999995231628418e+01,4.123852534069599729e-01
1.239999997615814209e+01,4.110516724460239191e-01
1.250000000000000000e+01,4.158361157250677898e-01
1.260000002384185791e+01,4.159807894810405582e-01
1.270000004768371582e+01,4.205420883283790268e-01
1.279999995231628418e+01,4.081324932072043499e-01
1.289999997615814209e+01,4.132021389064271522e-01
1.300000000000000000e+01,4.136180341130628602e-01
1.310000002384185791e+01,4.132333339618554646e-01
1.320000004768371582e+01,4.192735194580916036e-01
1.329999995231628418e+01,4.090187593856446369e-01
1.339999997615814209e+01,4.136337643816228038e-01
1.350000000000000000e+01,4.159323022736435838e-01
1.360000002384185791e+01,4.153962284298859942e-01
1.370000004768371582e+01,4.221254279069475146e-01
1.379999995231628418e+01,4.205203880810450823e-01
1.389999997615814209e+01,4.150828677560797764e-01
1.400000000000000000e+01,4.185395013666339814e-01
1.410000002384185791e+01,4.090129235859105150e-01
1.420000004768371582e+01,4.148673724128979501e-01
1.429999995231628418e+01,4.141764703170189854e-01
1.439999997615814209e+01,4.220053425671641545e-01
1.450000000000000000e+01,4.219434362276375250e-01
1.460000002384185791e+01,4.158868469398888656e-01
1.470000004768371582e+01,4.226036721130424501e-01
1.479999995231628418e+01,4.238030216951900186e-01
1.489999997615814209e+01,4.146933750375597083e-01
1.500000000000000000e+01,4.180830042118289791e-01
1.510000002384185791e+01,4.155959504274673311e-01
1.520000004768371582e+01,4.168954757914849485e-01
1.529999995231628418e+01,4.120611146176346162e-01
1.539999997615814209e+01,4.171694039247432761e-01
1.550000000000000000e+01,4.143915849013618535e-01
1.560000002384185791e+01,4.093180840141655286e-01
1.570000004768371582e+01,4.060571737574489859e-01
1.579999995231628418e+01,4.110798047486992068e-01
1.589999997615814209e+01,4.136864328408352276e-01
1.600000000000000000e+01,4.158133266416843554e-01
1.610000002384185791e+01,4.154912614758481393e-01
1.620000004768371582e+01,4.109553610549397940e-01
1.629999995231628418e+01,4.175758149366811667e-01
1.639999997615814209e+01,4.125760917500226888e-01
1.650000000000000000e+01,4.166386792397754890e-01
1.660000002384185791e+01,5.094723964480077916e-01
