2.000000476837158203e-01,1.724935828024079187e+00
2.999999523162841797e-01,1.638331269238735732e+00
3.999999761581420898e-01,1.471917855687882692e+00
5.000000000000000000e-01,1.282408581276191617e+00
6.000000238418579102e-01,1.325920763354874410e+00
7.000000476837158203e-01,1.369077008888603952e+00
7.999999523162841797e-01,1.520923196890565654e+00
8.999999761581420898e-01,1.460790602362070256e+00
1.000000000000000000e+00,1.576910494863364320e+00
1.100000023841857910e+00,1.492912655007276213e+00
1.200000047683715820e+00,1.325487999070093181e+00
1.299999952316284180e+00,1.172417825719483053e+00
1.399999976158142090e+00,1.241748700141193318e+00
1.500000000000000000e+00,1.087818296594179390e+00
1.600000023841857910e+00,8.856360336057975680e-01
1.700000047683715820e+00,8.245343945282987974e-01
1.799999952316284180e+00,8.519801018054222741e-01
1.899999976158142090e+00,9.124404019444949387e-01
2.000000000000000000e+00,7.676273281956329519e-01
2.100000023841857910e+00,8.440140090864975964e-01
2.200000047683715820e+00,8.432741722918457583e-01
2.299999952316284180e+00,1.048197599650282585e+00
2.399999976158142090e+00,9.066433390187832453e-01
2.500000000000000000e+00,8.798225765208654847e-01
2.600000023841857910e+00,9.186531786275664579e-01
2.700000047683715820e+00,9.475490002297803915e-01
2.799999952316284180e+00,9.468033839269085483e-01
2.899999976158142090e+00,9.071263133485576446e-01
3.000000000000000000e+00,7.187179859015561112e-01
3.100000023841857910e+00,7.817439126835159513e-01
3.200000047683715820e+00,8.924325280693008455e-01
3.299999952316284180e+00,6.819330798600420351e-01
3.399999976158142090e+00,6.249426686831416333e-01
3.500000000000000000e+00,6.613198472628889490e-01
3.600000023841857910e+00,6.973295981697076318e-01
3.700000047683715820e+00,6.221730870611948960e-01
3.799999952316284180e+00,6.299969110639646042e-01
3.899999976158142090e+00,7.146632698852546373e-01
4.000000000000000000e+00,7.412253061958709033e-01
4.100000023841857910e+00,7.949539931721725239e-01
4.200000047683715820e+00,8.700019638755119855e-01
4.299999952316284180e+00,8.083562274564042305e-01
4.399999976158142090e+00,7.308965059666308051e-01
4.500000000000000000e+00,8.484263525344041268e-01
4.600000023841857910e+00,8.360497879064523463e-01
4.700000047683715820e+00,6.993386236259557798e-01
4.799999952316284180e+00,7.555903600723027358e-01
4.899999976158142090e+00,7.143104644057989283e-01
5.000000000000000000e+00,8.132190591484541597e-01
5.100000023841857910e+00,8.355022481436233939e-01
5.200000047683715820e+00,7.100614380349996591e-01
5.299999952316284180e+00,7.856676392892633087e-01
5.399999976158142090e+00,7.275983633245466375e-01
5.500000000000000000e+00,8.569257782938077828e-01
5.600000023841857910e+00,9.065205532348674655e-01
5.700000047683715820e+00,7.402774106166408741e-01
5.799999952316284180e+00,7.950466651993183254e-01
5.899999976158142090e+00,7.716776718881184216e-01
6.000000000000000000e+00,6.642445054558674400e-01
6.100000023841857910e+00,5.633196746934919785e-01
6.200000047683715820e+00,5.764234876069561642e-01
6.299999952316284180e+00,7.256590438356188555e-01
6.399999976158142090e+00,7.361616556990669968e-01
6.500000000000000000e+00,6.574485668513943004e-01
6.600000023841857910e+00,8.194464460795809480e-01
6.700000047683715820e+00,6.376879960876793429e-01
6.799999952316284180e+00,6.763482045956498157e-01
6.899999976158142090e+00,7.273900118364589051e-01
7.000000000000000000e+00,7.126527046136248433e-01
7.100000023841857910e+00,4.196298158104960763e-01
7.200000047683715820e+00,4.124113827948876487e-01
7.299999952316284180e+00,4.132515457535044234e-01
7.399999976158142090e+00,4.111031042093643006e-01
7.500000000000000000e+00,4.182879358019458427e-01
7.600000023841857910e+00,4.151314726110625353e-01
7.700000047683715820e+00,4.100712016302502372e-01
7.799999952316284180e+00,4.150394557386462013e-01
7.899999976158142090e+00,4.125149793529950815e-01
8.000000000000000000e+00,4.182285858877840545e-01
8.100000023841857910e+00,4.135970038661656023e-01
8.200000047683715820e+00,4.136438242100921037e-01
8.299999952316284180e+00,4.194834956230782952e-01
8.399999976158142090e+00,4.236460908167050121e-01
8.500000000000000000e+00,4.232167295752902736e-01
8.600000023841857910e+00,4.175308158281724191e-01
8.700000047683715820e+00,4.185563813324917892e-01
8.799999952316284180e+00,4.213814536243063458e-01
8.899999976158142090e+00,4.162241356122051150e-01
9.000000000000000000e+00,4.180220560266367236e-01
9.100000023841857910e+00,4.140336200993872118e-01
9.200000047683715820e+00,4.183598391923804560e-01
9.299999952316284180e+00,4.160733460802880090e-01
9.399999976158142090e+00,4.229816621937276810e-01
9.500000000000000000e+00,4.268996308376219462e-01
9.600000023841857910e+00,4.218844315306992110e-01
9.700000047683715820e+00,4.228975818055968339e-01
9.799999952316284180e+00,4.082850432427713727e-01
9.899999976158142090e+00,4.179308146421902848e-01
1.000000000000000000e+01,4.155442300744437434e-01
1.010000002384185791e+01,4.191272645625255255e-01
1.020000004768371582e+01,4.116064306866451528e-01
1.029999995231628418e+01,4.211776029190848480e-01
1.039999997615814209e+01,4.188732707433486246e-01
1.050000000000000000e+01,4.124624538809182339e-01
1.060000002384185791e+01,4.254376929533939533e-01
1.070000004768371582e+01,4.237056182097516666e-01
1.079999995231628418e+01,4.114968287337451014e-01
1.089999997615814209e+01,4.188981454049512942e-01
1.100000000000000000e+01,4.224973951830710006e-01
1.110000002384185791e+01,4.130864100762435820e-01
1.120000004768371582e+01,4.161350398595766165e-01
1.129999995231628418e+01,4.132196807058746701e-01
1.139999997615814209e+01,4.100525321606105500e-01
1.150000000000000000e+01,4.190755204037895365e-01
1.160000002384185791e+01,4.113036835407851699e-01
1.170000004768371582e+01,4.132770256906881379e-01
1.179999995231628418e+01,4.111461919006984544e-01
1.189999997615814209e+01,4.142386584823718465e-01
1.200000000000000000e+01,4.115841070749634567e-01
1.210000002384185791e+01,4.136175130462609317e-01
1.220000004768371582e+01,4.177075964670878827e-01
1.229999995231628418e+01,4.124947404704294995e-01
1.239999997615814209e+01,4.190710348513940753e-01
1.250000000000000000e+01,4.161908990535414521e-01
1.260000002384185791e+01,4.151919485537090004e-01
1.270000004768371582e+01,4.109702612710998126e-01
1.279999995231628418e+01,4.096283774327551530e-01
1.289999997615814209e+01,4.130749411468153665e-01
1.300000000000000000e+01,4.136219334438293593e-01
1.310000002384185791e+01,4.066083624518821438e-01
1.320000004768371582e+01,4.154923090303421218e-01
1.329999995231628418e+01,4.157275916552365946e-01
1.339999997615814209e+01,4.087992334425950003e-01
1.350000000000000000e+01,4.125427828844254741e-01
1.360000002384185791e+01,4.124126933007561391e-01
1.370000004768371582e+01,4.115133521288513174e-01
1.379999995231628418e+01,4.184563914068117896e-01
1.389999997615814209e+01,4.191371887578870248e-01
1.400000000000000000e+01,4.196625446951494087e-01
1.410000002384185791e+01,4.202197537513698844e-01
1.420000004768371582e+01,4.161926804301733229e-01
1.429999995231628418e+01,4.106947761421471110e-01
1.439999997615814209e+01,4.149785022849699634e-01
1.450000000000000000e+01,4.104053836980108283e-01
1.460000002384185791e+01,4.165702405143347220e-01
1.470000004768371582e+01,4.192202253920120913e-01
1.479999995231628418e+01,4.152401426249917593e-01
1.489999997615814209e+01,4.124184696743111167e-01
1.500000000000000000e+01,4.111285961322706517e-01
1.510000002384185791e+01,4.133146481294829311e-01
1.520000004768371582e+01,4.151062449378123964e-01
1.529999995231628418e+01,4.149461775343046277e-01
1.539999997615814209e+01,4.144647158629817807e-01
1.550000000000000000e+01,4.120651063709929729e-01
1.560000002384185791e+01,4.125622578348675518e-01
1.570000004768371582e+01,4.140126249076251930e-01
1.579999995231628418e+01,4.176022966979783257e-01
1.589999997615814209e+01,4.164323989151712535e-01
1.600000000000000000e+01,4.102492126139676287e-01
1.610000002384185791e+01,4.139789023448711136e-01
1.620000004768371582e+01,4.127948690420984446e-01
1.629999995231628418e+01,4.153142691637916051e-01
1.639999997615814209e+01,4.159562154030510550e-01
1.650000000000000000e+01,4.149136268975704422e-01
1.660000002384185791e+01,4.209494637009212892e-01
1.670000004768371582e+01,4.167958429531015696e-01
1.679999995231628418e+01,4.198159193146921431e-01
1.689999997615814209e+01,4.162411468828750571e-01
1.700000000000000000e+01,4.221451918661333069e-01
1.710000002384185791e+01,4.101371215511251944e-01
